INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,TUITION FEE,AFFILIATED
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE  AND  ENGINEERING,19761,19761,53742,58555,30674,30827,78429,78429,28402,30146,58035,64709,72968,76059,46252,66255,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,35917,57387,70847,70847,83148,83148,35917,64642,45525,57387,45692,57387,54462,66101,76605,82846,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING ,30932,33072,52987,57832,52196,52196,30932,33072,43851,43851,30932,70047,37699,37939,37667,37667,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),60258,60258,60258,60258,72343,82558,60270,60270,60258,71276,67681,67681,76625,76625,78448,78448,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,31176,31905,68404,68404,47179,53095,35839,35839,45826,47576,81967,81967,85703,85703,64969,81002,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53312,53312,80977,80977,74167,74167,66318,66318,77381,77381,78614,78614,80197,80197,68603,79290,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,23342,24368,67765,67765,34256,34256,23342,24368,33126,41122,76445,76445,81459,84573,65082,65082,93000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,93000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGR,COED,PVT,2001,CIV,CIVIL ENGINEERING,62220,62220,62220,62220,75483,75483,62220,62220,79124,79124,62220,62220,70055,70055,76245,76245,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGR,COED,PVT,2001,CSE,COMPUTER SCIENCE  AND  ENGINEERING,48310,74617,82010,82332,83384,83384,48310,74617,83929,83929,71092,74617,85795,85795,85726,85726,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING ,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69554,69554,69554,69554,69554,69554,69554,69554,69554,69554,82139,82139,82105,85328,82681,82681,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,60305,60305,60305,60305,60305,60305,60305,60305,60305,60305,60305,60305,60305,79719,60305,60305,55000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,68567,55000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,CIV,CIVIL ENGINEERING,60785,61174,86199,86199,81467,81467,77096,77096,84888,84888,60785,80064,84696,84696,60785,86164,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,CSE,COMPUTER SCIENCE  AND  ENGINEERING,12879,13088,39690,48252,21203,26131,25330,25330,24578,24724,31977,69334,54914,54914,37737,51644,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,18161,18933,62852,75689,35687,37671,18161,56160,34333,49620,83094,83094,79544,79659,52294,68553,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,ECM,ELECTRONICS AND COMPUTER ENGINEERING,36686,48845,73455,82031,68373,68373,36686,64802,58121,58121,67805,67805,46179,86009,80637,80637,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,52497,65683,77725,77725,83270,83270,52497,65683,75317,79930,74188,76775,85588,85588,58012,65683,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,16270,16270,50223,71500,31048,34894,23071,23071,25399,29202,38522,38522,67111,78097,46091,58570,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,67888,67888,73321,73321,75669,75669,67888,67888,83403,83403,67888,68225,78675,81822,83702,83702,96000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,COED,PVT,1998,MIN,MINING ENGINEERING,35117,35117,35117,35117,35117,74732,35117,35117,35117,72397,35117,35117,79167,79167,77877,81140,96000,JNTUH
JMTK,JYOTHISHMATHI INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE  AND  ENGINEERING,39074,39074,70156,73527,78316,78316,39074,39074,68893,82281,85172,85172,67322,80384,65548,82016,50000,JNTUH
JMTK,JYOTHISHMATHI INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,50000,JNTUH
JMTK,JYOTHISHMATHI INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,50000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CIV,CIVIL ENGINEERING,52672,52672,52672,58211,52672,52672,52672,52672,52672,52672,62107,62107,80055,80055,59187,59187,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE  AND  ENGINEERING,41778,41778,85277,85277,69510,72195,41778,41778,65115,65115,71486,71486,85590,85590,76235,76235,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING ,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,82685,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,75572,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  KARIMNAGAR,KARIMNAGAR,JTL,COED,UNIV,2007,CSE,COMPUTER SCIENCE  AND  ENGINEERING,5327,7019,10066,10066,7973,7973,22208,22208,7989,9028,12301,12301,17698,17698,11241,16780,18000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  KARIMNAGAR,KARIMNAGAR,JTL,COED,UNIV,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8676,9139,14874,15467,10485,10485,8676,9139,10759,10759,12760,17376,24768,26293,19393,19393,18000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  KARIMNAGAR,KARIMNAGAR,JTL,COED,UNIV,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,9956,9956,20576,20576,12184,12900,64149,64149,14935,15498,37722,37722,25906,29425,17003,18124,18000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  KARIMNAGAR,KARIMNAGAR,JTL,COED,UNIV,2007,INF,INFORMATION TECHNOLOGY,9256,9256,18136,18136,11677,11677,9256,9256,12240,13476,17920,17920,26816,30103,20853,23826,18000,JNTUH
JNKR,JNTU COLLEGE OF ENGINEERING  KARIMNAGAR,KARIMNAGAR,JTL,COED,UNIV,2007,MEC,MECHANICAL ENGINEERING,13393,14941,19860,48743,17207,18595,13393,18291,15722,21741,51358,68829,37969,46881,20418,23831,18000,JNTUH
JNPASF,JNTU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,DTD,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,38496,38496,38496,38496,41079,41079,38496,66042,38496,38496,38496,38496,73502,73502,48747,55988,50000,JNAFAU
JNPASF,JNTU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,FSP,FACILITIES AND SERVICES PLANNING,59272,59272,59272,59272,83679,83679,59272,59272,59272,78223,59272,71350,85966,85966,64122,64122,50000,JNAFAU
JNPASF,JNTU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,PLG,PLANNING,27898,50034,45636,50034,60359,60629,27898,50034,77214,77214,36338,50034,83605,83605,27898,79344,50000,JNAFAU
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CHE,CHEMICAL ENGINEERING,9055,9949,23397,23397,12972,12972,9055,46450,14275,15672,41493,41493,24054,28831,11993,23188,18000,JNTUH
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CIV,CIVIL ENGINEERING,4075,4369,7338,10012,5051,9608,12119,12119,6361,7686,8103,10190,10341,10341,9282,9282,18000,JNTUH
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSE,COMPUTER SCIENCE  AND  ENGINEERING,429,445,895,2414,488,718,429,445,662,678,1073,2337,3703,3703,1318,4728,18000,JNTUH
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,770,781,1990,3887,980,1160,770,781,1270,1484,1252,3586,4571,6727,5427,8938,18000,JNTUH
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,1546,2133,2816,4106,2072,3750,1546,2133,2906,2906,3859,6442,7181,7595,4777,4777,18000,JNTUH
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MEC,MECHANICAL ENGINEERING,2364,3085,7336,7336,3905,9493,2364,11544,4850,5306,7690,7690,10160,12758,6201,8916,18000,JNTUH
JNTH,JNTU COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MET,METALLURGICAL ENGINEERING,13702,15322,26114,26114,15609,18914,13702,15322,21989,21989,42825,42825,31334,31997,22551,27981,18000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CIV,CIVIL ENGINEERING,8266,8266,13609,18325,11959,12932,55515,55515,12458,12583,8266,23085,16136,16136,12792,12792,35000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CSE,COMPUTER SCIENCE  AND  ENGINEERING,1459,1459,1459,4621,1913,2641,1459,1459,1459,2290,1695,1695,11443,12573,6120,12843,35000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2540,2569,6602,6602,2914,3738,2540,2569,2892,5484,4889,4889,14141,14141,12097,16333,35000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,4408,4969,10235,10235,5584,5584,10208,10208,5562,6143,16097,18623,15163,16055,14676,14676,35000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MMS,BTECH MECHANICAL  WITH MTECH MANUFACTURING  SYSTEMS,8027,11349,27502,27502,10461,16908,8027,11349,12995,14291,21274,50480,25278,29305,8027,20709,35000,JNTUH
JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MTE,BTECH MECHANICAL  WITH MTECH THERMAL ENGG,10550,13597,25190,25190,11892,18605,10550,13597,13493,13597,10550,20838,21032,26573,15381,22554,35000,JNTUH
JNTM,JNTU COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,GOV,2010,CIV,CIVIL ENGINEERING,17372,25695,30151,38859,25596,30074,17372,25695,24083,25695,39608,39608,39127,39127,25069,29647,18000,JNTUH
JNTM,JNTU COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,GOV,2010,CSE,COMPUTER SCIENCE  AND  ENGINEERING,10079,10954,23391,23391,13270,13270,10079,66837,13661,14403,23146,23146,27853,28218,13254,13254,18000,JNTUH
JNTM,JNTU COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,GOV,2010,CSM,COMPUTER SCIENCE AND ENGINEERING ,13838,13838,36705,36705,19223,21083,19787,19787,17137,18232,35684,37085,52190,66653,42709,42709,18000,JNTUH
JNTM,JNTU COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,GOV,2010,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,15513,15513,27918,27918,18036,18036,15513,15513,18779,21603,47945,62007,34716,34716,25721,30368,18000,JNTUH
JNTM,JNTU COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,GOV,2010,MEC,MECHANICAL ENGINEERING,18644,18644,40233,63703,28305,41136,22925,22925,21060,38997,76410,83652,46035,46476,28776,36600,18000,JNTUH
JNTM,JNTU COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,GOV,2010,MIN,MINING ENGINEERING,21525,43345,41781,64849,29687,54523,21525,43345,30166,59264,71000,71000,47997,59705,32600,43345,18000,JNTUH
JNTS,J N T U COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CIV,CIVIL ENGINEERING,13895,13895,33309,33309,23241,23241,75667,75667,15397,27649,42992,42992,28383,34345,22539,27667,18000,JNTUH
JNTS,J N T U COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CSE,COMPUTER SCIENCE  AND  ENGINEERING,4851,5978,9797,11111,9747,9747,4851,25158,11120,11120,7408,16501,16664,16664,16494,19006,18000,JNTUH
JNTS,J N T U COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,9061,9061,17448,19764,11934,11934,9061,9061,12889,12889,22513,35897,21856,21856,22752,22752,18000,JNTUH
JNTS,J N T U COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,MEC,MECHANICAL ENGINEERING,14415,16266,26871,32448,24733,27553,28802,28802,18326,32464,26434,26434,31629,43401,23145,26354,18000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE  AND  ENGINEERING,43207,43207,73253,73253,70355,83600,43207,43207,59388,59388,80899,80899,82562,85537,43207,79125,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING ,21463,73185,62234,73185,53394,73185,21463,73185,62337,73185,21463,73185,55834,73185,21463,73185,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,62617,82449,62617,82449,62617,82449,62617,82449,83745,83745,62617,82449,81827,82449,62617,82449,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,66213,66213,74168,74168,82216,82216,66213,77898,71138,78359,78300,78300,66213,66213,66213,66213,87000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,83343,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE  AND  ENGINEERING,71629,71629,84563,85235,82319,82319,83556,83556,77754,77754,71629,84342,85863,85863,82522,82522,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,25806,25806,56386,56386,45491,45491,25806,25806,25806,25806,25806,25806,25806,25806,25806,25806,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,43376,61253,43376,61253,73823,73823,43376,61253,43376,61253,65274,65274,43376,61253,43376,61253,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,69000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,CIV,CIVIL ENGINEERING,59391,59391,59391,59391,73984,82810,59391,59391,59391,84580,59391,59391,59391,82211,59391,59391,55000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,CSE,COMPUTER SCIENCE  AND  ENGINEERING,55838,56075,72105,72105,80291,80291,55838,56075,55838,56075,66106,66106,84565,84565,66723,74468,55000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,42500,42500,42500,42500,67796,67796,42500,42500,42500,42500,42500,42500,68014,68014,42500,42500,55000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,67290,55000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,CIV,CIVIL ENGINEERING,NA,79403,NA,84559,NA,84714,NA,84948,NA,85878,NA,85996,NA,83842,NA,80638,70000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE  AND  ENGINEERING,NA,45723,NA,58326,NA,62004,NA,67533,NA,61685,NA,49023,NA,64842,NA,59214,70000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,60760,NA,78975,NA,75039,NA,60760,NA,71598,NA,85271,NA,71252,NA,66207,70000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,62435,NA,77250,NA,79911,NA,79271,NA,79679,NA,80975,NA,75706,NA,73174,70000,JNTUH
KGRH,KGREDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,78000,JNTUH
KGRH,KGREDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),68211,68211,68211,68573,68413,82576,68211,68211,77924,77924,68211,73708,85585,85585,68211,68211,78000,JNTUH
KGRH,KGREDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE  AND  ENGINEERING,37644,37644,81268,81377,60660,78988,56024,56024,52878,78753,75561,75561,82140,86148,69908,78204,78000,JNTUH
KGRH,KGREDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING ,76593,76593,76593,77444,76593,76593,76593,76593,76593,76593,79412,79412,80581,80581,82817,82817,78000,JNTUH
KGRH,KGREDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,52733,52733,74536,74536,82560,82560,52733,52733,68897,78612,67219,67219,60603,60603,64576,64576,78000,JNTUH
KGRH,KGREDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,78000,JNTUH
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,CIV,CIVIL ENGINEERING,21740,21740,64650,64650,44757,44757,38375,38375,35008,51420,40327,47283,47341,64857,39633,42939,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,CSE,COMPUTER SCIENCE  AND  ENGINEERING,8490,8490,27030,27030,13362,13371,68450,68450,11640,12420,14854,14854,32021,33172,26600,27648,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,CSM,COMPUTER SCIENCE AND ENGINEERING ,7933,8870,26072,32774,13801,13801,7933,8870,11902,11902,23572,23572,57269,65130,48507,48507,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,CSN,COMPUTER SCIENCE & ENGINEERING (NETWORKS),14146,14146,56337,56337,20379,20440,14146,51289,21386,21386,30711,30711,64410,65140,35740,62012,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),12385,12488,55251,84557,18320,22547,12385,12488,16571,20234,22617,32057,71682,75994,65452,65452,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,12401,13453,50006,50006,20569,20569,75758,75758,20739,20739,28244,31514,47447,50836,33605,37027,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,ECI,ELECTRONICS COMMUNICATION AND INSTRUMENTATION ENGINEERING,28805,28805,73706,73706,39468,41847,28805,28805,28805,28805,72867,72867,71527,71527,55983,64256,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,14730,16616,50374,60720,32396,32396,14730,23535,31248,33479,57851,57851,55612,55612,32136,32136,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,INF,INFORMATION TECHNOLOGY,12613,12613,40609,40609,19359,19359,17516,17516,17508,17508,23730,42191,48811,51017,37689,38900,125000,KU
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,WGU,COED,PVT,1980,MEC,MECHANICAL ENGINEERING,20819,39117,59863,59863,43121,56896,20819,39117,44029,58911,31598,65718,60538,78504,40897,54822,125000,KU
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,GIRLS,PVT,2009,CIV,CIVIL ENGINEERING,NA,80865,NA,80865,NA,80865,NA,80865,NA,80865,NA,80865,NA,80865,NA,80865,45000,JNTUH
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE  AND  ENGINEERING,NA,70719,NA,82724,NA,70719,NA,70719,NA,77785,NA,70719,NA,85199,NA,85098,45000,JNTUH
